,deposit_type,lead_time,adr,total_of_special_requests,previous_cancellations,market_segment,agent,customer_type
110503,0,81,114.75,3,0,2,9.0,0
110504,0,102,90.0,0,0,5,0.0,2
110505,0,81,114.75,1,0,2,9.0,0
110506,0,5,110.0,0,0,1,0.0,0
110507,0,5,136.8,1,0,2,7.0,0
110508,0,74,126.0,0,0,2,9.0,0
110509,0,102,100.0,0,0,5,0.0,2
110510,0,47,108.0,0,0,0,0.0,0
110511,0,1,190.0,1,0,2,9.0,0
110512,0,2,215.0,0,0,0,14.0,0
110513,0,3,170.0,0,0,1,0.0,0
110514,0,102,100.0,0,0,5,0.0,2
110515,0,102,90.0,0,0,5,0.0,2
110516,0,46,108.0,0,0,0,0.0,0
110517,0,94,126.0,0,0,2,9.0,0
110518,0,102,90.0,0,0,5,0.0,2
110519,0,48,91.2,0,0,0,0.0,0
110520,0,95,115.0,0,0,3,28.0,0
110521,0,16,174.5,0,0,0,14.0,0
110522,0,123,105.75,1,0,0,14.0,0
110523,0,6,67.0,0,0,1,0.0,0
110524,0,26,139.0,0,0,5,87.0,2
110525,0,102,100.0,0,0,5,0.0,2
110526,0,41,110.0,0,0,1,0.0,2
110527,0,123,105.75,1,0,0,14.0,0
110528,0,69,136.8,0,0,2,83.0,0
110529,0,0,160.0,0,0,0,0.0,0
110530,0,98,118.33,0,0,2,9.0,0
110531,0,0,6.0,0,0,0,0.0,0
110532,0,102,100.0,0,0,5,0.0,2
110533,0,0,133.0,0,0,0,0.0,0
110534,0,317,118.8,2,0,2,8.0,0
110535,0,0,130.0,0,0,0,0.0,0
110536,0,123,105.75,1,0,0,14.0,0
110537,0,123,105.75,1,0,0,14.0,0
110538,0,131,99.0,2,0,2,9.0,0
110539,0,105,103.5,0,0,2,9.0,0
110540,0,26,115.0,3,0,2,9.0,0
110541,0,22,103.5,0,0,3,453.0,0
110542,0,4,180.0,2,0,2,9.0,0
110543,0,28,224.0,0,0,2,9.0,0
110544,0,82,114.0,0,0,2,9.0,0
110545,0,35,83.2,0,0,2,7.0,0
110546,0,66,126.0,1,0,2,9.0,0
110547,0,60,130.5,0,0,0,14.0,0
110548,0,116,121.5,1,0,2,8.0,0
110549,0,83,148.5,2,0,2,9.0,0
110550,0,116,112.5,1,0,2,8.0,0
110551,0,116,121.5,1,0,2,8.0,0
110552,0,294,99.0,1,0,0,0.0,0
110553,0,145,99.0,0,0,0,14.0,0
110554,0,9,119.0,0,0,7,0.0,0
110555,0,134,99.0,0,0,2,9.0,0
110556,0,79,171.0,0,0,2,9.0,0
110557,0,28,103.5,0,0,2,9.0,0
110558,0,76,160.2,1,0,2,9.0,0
110559,0,80,162.0,1,0,2,9.0,0
110560,0,64,135.0,2,0,2,9.0,0
110561,0,75,108.0,2,0,2,9.0,0
110562,0,77,108.0,1,0,2,9.0,0
110563,0,70,162.0,3,0,2,9.0,0
110564,0,50,126.0,1,0,2,9.0,0
110565,0,159,177.75,3,0,2,9.0,0
110566,0,98,85.0,0,0,3,28.0,0
110567,0,80,140.4,2,0,2,9.0,0
110568,0,5,179.0,0,0,0,14.0,0
110569,0,76,99.0,1,0,2,8.0,0
110570,0,98,117.0,1,0,2,8.0,0
110571,0,145,99.0,0,0,0,14.0,0
110572,0,53,144.0,1,0,2,9.0,0
110573,0,0,0.0,2,0,4,0.0,0
110574,0,8,144.0,1,0,2,7.0,0
110575,0,75,108.0,1,0,0,0.0,0
110576,0,113,98.9,2,0,2,7.0,0
110577,0,86,99.0,1,0,0,14.0,0
110578,0,95,115.0,0,0,3,28.0,0
110579,0,4,130.0,0,0,2,0.0,0
110580,0,14,324.5,2,0,0,14.0,0
110581,0,39,289.0,0,0,0,14.0,0
110582,0,3,228.0,1,0,2,7.0,0
110583,0,9,110.0,0,0,7,0.0,0
110584,0,2,110.0,1,0,7,0.0,0
110585,0,9,110.0,1,0,7,0.0,0
110586,0,1,110.0,1,0,7,0.0,0
110587,0,52,129.96,1,0,2,7.0,0
110588,0,63,108.0,0,0,2,9.0,0
110589,0,132,99.0,2,0,0,14.0,0
110590,0,78,121.5,1,0,2,9.0,0
110591,0,153,96.25,0,0,0,14.0,0
110592,0,82,123.0,1,0,2,9.0,0
110593,0,12,155.0,0,0,0,14.0,0
110594,0,93,184.5,1,0,2,9.0,0
110595,0,53,117.0,1,0,2,9.0,0
110596,0,28,114.0,0,0,2,9.0,0
110597,0,53,171.0,1,0,2,9.0,0
110598,0,294,99.0,1,0,0,0.0,0
110599,0,76,108.0,0,0,2,9.0,0
110600,0,78,121.5,1,0,2,9.0,0
110601,0,17,154.1,0,0,0,14.0,0
110602,0,31,119.0,0,0,0,14.0,0
110603,0,53,126.0,1,0,2,9.0,0
110604,0,12,150.0,0,0,0,14.0,0
110605,0,21,115.0,2,0,2,9.0,0
110606,0,28,116.2,0,0,2,42.0,0
110607,0,48,171.0,2,0,2,9.0,2
110608,0,48,144.0,2,0,2,9.0,2
110609,1,52,77.0,1,0,1,0.0,2
110610,0,101,108.0,0,0,2,9.0,0
110611,0,101,89.1,1,0,2,9.0,0
110612,0,116,121.5,1,0,2,8.0,0
110613,0,86,122.08,2,0,0,14.0,0
110614,0,52,171.0,3,0,2,9.0,0
110615,0,54,148.75,3,0,2,9.0,0
110616,0,0,12.0,0,0,0,0.0,0
110617,0,28,115.0,3,0,2,9.0,0
110618,0,28,115.0,3,0,2,9.0,0
110619,0,7,160.0,1,0,2,9.0,0
110620,0,4,270.0,0,0,2,9.0,0
110621,0,91,117.0,1,0,2,9.0,0
110622,0,170,130.5,0,0,2,9.0,0
110623,0,20,115.0,1,0,2,9.0,0
110624,0,203,119.16,1,0,2,7.0,0
110625,0,108,99.0,1,0,2,9.0,0
110626,0,92,116.25,0,0,0,14.0,0
110627,0,29,115.0,2,0,2,9.0,0
110628,0,110,139.0,0,0,0,14.0,0
110629,0,110,99.0,0,0,0,14.0,0
110630,0,26,115.0,1,0,2,9.0,0
110631,0,299,109.8,1,0,2,9.0,0
110632,0,21,84.0,1,0,2,7.0,0
110633,0,107,99.0,0,0,2,9.0,0
110634,0,150,99.0,1,0,2,9.0,0
110635,0,6,160.0,1,0,2,9.0,0
110636,0,27,115.0,2,0,2,9.0,0
110637,0,26,175.0,1,0,2,9.0,0
110638,0,2,240.0,1,0,2,7.0,0
110639,0,171,89.0,0,0,0,0.0,2
110640,0,29,124.0,1,0,2,9.0,0
110641,0,172,95.46,1,0,2,7.0,0
110642,0,171,89.0,0,0,0,0.0,2
110643,0,171,89.0,0,0,0,0.0,2
110644,0,171,89.0,0,0,0,0.0,0
110645,0,6,190.0,0,0,2,9.0,0
110646,0,26,115.0,2,0,2,9.0,0
110647,0,118,130.5,0,0,2,9.0,0
110648,0,232,145.0,2,0,2,9.0,0
110649,0,232,145.0,2,0,2,9.0,0
110650,0,28,92.0,1,0,2,7.0,0
110651,0,232,145.0,2,0,2,9.0,0
110652,0,205,95.46,1,0,2,7.0,0
110653,0,27,115.0,2,0,2,9.0,0
110654,0,158,189.0,0,0,2,9.0,0
110655,0,4,170.0,1,0,0,14.0,0
110656,0,21,115.0,2,0,2,9.0,0
110657,0,299,109.8,1,0,2,9.0,0
110658,0,21,115.0,2,0,2,9.0,0
110659,0,144,90.09,1,0,2,7.0,0
110660,0,28,84.01,1,0,2,7.0,0
110661,0,101,85.0,0,0,3,28.0,0
110662,0,101,85.0,0,0,3,28.0,0
110663,0,289,109.8,1,0,2,9.0,0
110664,0,8,220.0,0,0,2,9.0,2
110665,0,8,190.0,0,0,2,9.0,2
110666,0,7,175.0,2,0,0,14.0,0
110667,0,23,115.0,2,0,2,9.0,0
110668,0,15,123.0,0,0,2,425.0,0
110669,0,2,160.0,1,0,2,9.0,0
110670,0,12,165.0,3,0,0,14.0,0
110671,0,2,170.0,1,0,2,9.0,0
110672,0,28,115.0,1,0,2,9.0,0
110673,0,6,144.4,1,0,2,7.0,0
110674,0,308,123.3,1,0,2,9.0,0
110675,0,0,160.0,0,0,0,0.0,0
110676,0,27,124.0,1,0,2,9.0,0
110677,0,102,85.0,0,0,3,28.0,0
110678,0,28,115.0,1,0,2,9.0,0
110679,0,128,200.0,0,0,0,14.0,0
110680,0,161,166.5,0,0,2,9.0,0
110681,0,161,166.5,0,0,2,9.0,0
110682,0,110,166.5,0,0,2,9.0,0
110683,0,161,166.5,0,0,2,9.0,0
110684,0,0,169.0,0,0,0,0.0,2
110685,0,0,160.0,0,0,0,0.0,2
110686,0,130,174.0,0,0,0,14.0,0
110687,0,26,115.0,0,0,2,9.0,0
110688,0,3,189.0,2,0,2,9.0,0
110689,0,219,130.5,1,0,2,9.0,0
110690,0,107,99.0,2,0,0,14.0,0
110691,0,107,99.0,2,0,0,14.0,0
110692,0,109,99.0,3,0,2,9.0,0
110693,0,225,141.0,0,0,5,0.0,2
110694,0,110,99.0,1,0,2,9.0,0
110695,0,221,100.6,2,0,3,6.0,0
110696,0,110,99.0,2,0,2,9.0,0
110697,0,315,99.0,1,0,2,9.0,0
110698,0,225,141.0,0,0,5,0.0,2
110699,0,21,225.0,1,0,2,9.0,0
110700,0,237,72.42,2,0,2,7.0,0
110701,0,237,72.42,2,0,2,7.0,0
110702,0,315,99.0,1,0,2,9.0,0
110703,0,225,141.0,0,0,5,0.0,2
110704,0,26,115.0,1,0,2,9.0,0
110705,0,225,207.38,0,0,5,0.0,2
110706,0,150,144.0,0,0,0,14.0,0
110707,0,28,124.0,1,0,2,9.0,0
110708,0,30,115.0,3,0,2,9.0,0
110709,0,225,207.38,0,0,5,0.0,2
110710,0,225,141.0,0,0,5,0.0,2
110711,0,93,85.0,0,0,3,28.0,0
110712,0,22,115.0,2,0,2,9.0,0
110713,0,225,141.0,0,0,5,0.0,2
110714,0,120,153.0,1,0,2,9.0,0
110715,0,0,88.56,0,0,2,152.0,0
110716,0,27,87.4,1,0,2,7.0,0
110717,0,29,115.0,0,0,2,9.0,0
110718,0,20,184.0,1,0,2,9.0,0
110719,0,28,155.0,2,0,2,9.0,0
110720,0,96,118.8,0,0,2,9.0,0
110721,0,190,99.0,1,0,2,9.0,0
110722,0,190,99.0,1,0,2,9.0,0
110723,0,12,260.0,2,0,2,9.0,0
110724,0,131,130.5,2,0,2,9.0,0
110725,0,134,144.0,0,0,0,14.0,0
110726,0,9,189.0,1,0,2,9.0,0
110727,0,107,117.0,0,0,2,9.0,0
110728,0,110,98.1,0,0,3,394.0,0
110729,0,7,160.0,1,0,2,9.0,0
110730,0,156,166.5,0,0,2,9.0,0
110731,0,110,130.5,0,0,2,9.0,0
110732,0,17,149.0,1,0,2,9.0,0
110733,0,110,130.5,0,0,2,9.0,0
110734,0,110,99.0,0,0,2,9.0,0
110735,0,8,180.0,1,0,2,9.0,0
110736,0,9,234.0,1,0,2,9.0,0
110737,0,118,130.5,0,0,2,9.0,0
110738,0,106,100.8,1,0,0,14.0,0
110739,0,249,99.0,1,0,2,9.0,0
110740,0,106,100.8,0,0,0,14.0,0
110741,0,22,115.0,1,0,2,9.0,0
110742,0,1,88.56,0,0,2,152.0,0
110743,0,21,175.0,1,0,2,9.0,0
110744,0,161,166.5,0,0,2,9.0,0
110745,0,161,130.5,2,0,2,9.0,0
110746,0,93,85.0,0,0,3,28.0,0
110747,0,17,130.5,1,0,2,9.0,0
110748,0,17,130.5,2,0,2,9.0,0
110749,0,106,100.8,1,0,0,14.0,0
110750,0,160,130.5,2,0,2,9.0,0
110751,0,112,109.8,1,0,2,9.0,0
110752,0,27,161.0,0,0,0,14.0,0
110753,0,106,100.8,1,0,0,14.0,0
110754,0,225,141.0,0,0,5,0.0,2
110755,0,27,115.0,2,0,2,9.0,0
110756,0,27,115.0,2,0,2,9.0,0
110757,0,17,130.5,1,0,2,9.0,0
110758,0,17,130.5,1,0,2,9.0,0
110759,0,0,135.0,0,0,0,0.0,0
110760,0,17,130.5,2,0,2,9.0,0
110761,0,17,130.5,1,0,2,9.0,0
110762,0,230,166.0,1,0,2,9.0,0
110763,0,12,285.0,3,0,0,14.0,0
110764,0,93,85.0,0,0,3,28.0,0
110765,0,0,130.0,0,0,1,0.0,0
110766,0,12,130.0,0,0,1,0.0,0
110767,0,26,92.0,0,0,2,86.0,0
110768,0,29,115.0,1,0,2,9.0,0
110769,0,155,99.0,1,0,0,14.0,0
110770,0,155,99.0,1,0,0,14.0,0
110771,0,28,146.33,2,0,2,9.0,0
110772,0,0,150.0,1,0,0,0.0,0
110773,0,202,130.5,2,0,2,9.0,0
110774,0,6,163.33,0,0,2,9.0,0
110775,0,110,104.4,2,0,0,14.0,0
110776,0,110,100.8,1,0,0,14.0,0
110777,0,25,128.5,0,0,2,9.0,0
110778,0,255,78.35,1,0,2,7.0,0
110779,0,14,99.0,0,0,0,14.0,0
110780,0,1,160.0,0,0,0,0.0,0
110781,0,1,160.0,0,0,0,0.0,0
110782,0,16,96.0,1,0,2,7.0,0
110783,0,110,118.8,1,0,2,9.0,0
110784,0,9,150.0,2,0,2,9.0,0
110785,0,202,145.53,1,0,2,7.0,0
110786,0,107,154.8,2,0,2,9.0,0
110787,0,25,142.0,1,0,2,9.0,0
110788,0,116,180.63,1,0,2,9.0,0
110789,0,324,142.2,2,0,2,9.0,0
110790,0,140,130.0,0,0,3,119.0,2
110791,0,0,160.0,0,0,0,0.0,0
110792,0,164,130.5,4,0,2,9.0,0
110793,0,26,133.0,0,0,2,9.0,0
110794,0,112,123.75,1,0,0,14.0,0
110795,0,27,137.5,3,0,2,9.0,0
110796,0,287,112.85,0,0,2,9.0,0
110797,0,9,141.0,3,0,0,14.0,0
110798,0,192,84.6,0,0,3,85.0,0
110799,0,109,101.25,0,0,2,9.0,0
110800,0,109,101.25,0,0,2,9.0,0
110801,0,29,143.5,1,0,2,9.0,0
110802,0,168,117.0,2,0,2,9.0,0
110803,0,29,143.5,1,0,2,9.0,0
110804,0,168,117.0,2,0,2,9.0,0
110805,0,140,130.0,1,0,3,119.0,2
110806,0,30,126.33,2,0,2,9.0,2
110807,0,222,99.0,3,0,2,9.0,0
110808,0,30,126.33,2,0,2,9.0,2
110809,0,30,126.33,2,0,2,9.0,2
110810,0,30,126.33,2,0,2,9.0,2
110811,0,30,126.33,2,0,2,9.0,2
110812,0,30,153.33,2,0,2,9.0,2
110813,0,140,130.0,1,0,3,119.0,2
110814,0,118,133.5,0,0,2,9.0,0
110815,0,109,112.05,0,0,2,9.0,0
110816,0,27,169.0,1,0,2,9.0,0
110817,0,21,129.67,1,0,2,9.0,0
110818,0,126,163.8,1,0,0,14.0,0
110819,0,168,166.5,2,0,2,9.0,0
110820,0,107,119.25,0,0,2,9.0,0
110821,0,140,130.0,1,0,3,119.0,2
110822,0,197,162.98,2,0,2,9.0,0
110823,0,140,130.0,1,0,3,119.0,2
110824,0,140,130.0,1,0,3,119.0,2
110825,0,0,139.5,2,0,2,9.0,0
110826,0,140,130.0,1,0,3,119.0,2
110827,0,28,142.0,2,0,2,9.0,0
110828,0,140,130.0,1,0,3,119.0,2
110829,0,19,117.0,1,0,0,0.0,0
110830,0,140,130.0,1,0,3,119.0,2
110831,0,30,126.33,0,0,2,9.0,0
110832,0,140,130.0,1,0,3,119.0,2
110833,0,29,123.5,3,0,2,9.0,0
110834,0,140,130.0,1,0,3,119.0,2
110835,0,192,117.0,0,0,2,9.0,2
110836,0,140,130.0,1,0,3,119.0,2
110837,0,192,117.0,0,0,2,9.0,0
110838,0,192,117.0,0,0,2,9.0,2
110839,0,192,130.5,0,0,2,9.0,2
110840,0,39,130.0,0,0,3,119.0,2
110841,0,140,130.0,1,0,3,119.0,2
110842,0,140,130.0,1,0,3,119.0,2
110843,0,140,130.0,1,0,3,119.0,2
110844,0,140,120.0,0,0,3,119.0,2
110845,0,140,170.0,0,0,3,119.0,0
110846,0,140,130.0,0,0,3,119.0,2
110847,0,140,130.0,1,0,3,119.0,2
110848,0,140,130.0,1,0,3,119.0,2
110849,0,140,130.0,1,0,3,119.0,2
110850,0,325,93.5,1,0,0,14.0,0
110851,0,327,93.5,1,0,0,14.0,3
110852,0,6,259.29,0,0,0,14.0,0
110853,0,138,253.2,1,0,2,9.0,0
110854,0,20,148.5,1,0,2,9.0,0
110855,0,116,155.25,2,0,2,9.0,0
110856,0,325,93.5,0,0,0,14.0,0
110857,0,327,93.5,0,0,0,14.0,3
110858,0,37,85.0,1,0,3,119.0,2
110859,0,192,89.1,0,0,3,85.0,0
110860,0,140,130.0,1,0,3,119.0,2
110861,0,6,162.5,2,0,2,9.0,0
110862,0,111,121.5,0,0,2,9.0,0
110863,0,14,140.0,2,0,2,9.0,0
110864,0,166,99.0,2,0,2,9.0,0
110865,0,47,80.1,0,0,3,28.0,0
110866,0,256,110.0,1,0,2,8.0,0
110867,0,8,128.0,2,0,0,0.0,0
110868,0,12,153.33,1,0,2,9.0,0
110869,0,96,105.0,2,0,0,14.0,0
110870,0,0,0.0,1,0,0,14.0,0
110871,0,6,95.0,0,0,1,0.0,0
110872,0,6,95.0,0,0,1,0.0,0
110873,0,1,183.33,1,0,2,9.0,0
110874,0,18,184.0,1,0,0,14.0,0
110875,0,104,105.0,0,0,2,9.0,0
110876,0,23,144.33,1,0,2,9.0,0
110877,0,27,137.0,3,0,2,9.0,0
110878,0,104,123.0,0,0,2,9.0,0
110879,0,27,137.0,3,0,2,9.0,0
110880,0,144,124.5,0,0,0,14.0,0
110881,0,160,135.0,2,0,2,9.0,0
110882,0,174,117.0,2,0,2,9.0,0
110883,0,27,137.0,2,0,2,9.0,0
110884,0,105,123.0,3,0,2,9.0,0
110885,0,78,108.0,3,0,0,14.0,0
110886,0,16,120.0,2,0,2,9.0,0
110887,0,182,90.09,1,0,2,7.0,0
110888,0,28,137.0,3,0,2,9.0,0
110889,0,25,141.0,2,0,2,9.0,0
110890,0,5,220.0,2,0,2,9.0,0
110891,0,60,144.0,0,0,2,9.0,0
110892,0,14,120.0,2,0,2,9.0,0
110893,0,11,152.33,1,0,0,14.0,0
110894,0,174,117.0,2,0,2,9.0,0
110895,0,9,252.5,1,0,2,9.0,0
110896,0,7,150.0,2,0,2,9.0,0
110897,0,89,99.57,0,0,3,159.0,0
110898,0,72,79.2,0,0,2,7.0,0
110899,0,29,155.5,1,0,0,14.0,0
110900,0,0,190.0,1,0,3,195.0,0
110901,0,0,117.0,0,0,2,9.0,0
110902,0,206,117.0,0,0,2,9.0,0
110903,0,206,117.0,0,0,2,9.0,0
110904,0,4,140.0,0,0,3,195.0,0
110905,0,0,110.0,0,0,3,103.0,0
110906,0,13,126.67,1,0,2,9.0,0
110907,0,18,120.0,0,0,2,9.0,0
110908,0,12,117.88,1,0,2,7.0,0
110909,0,4,175.0,0,0,3,195.0,0
110910,0,11,140.0,0,0,2,9.0,0
110911,0,0,155.0,0,0,0,14.0,0
110912,0,79,98.1,1,0,3,138.0,0
110913,0,1,133.0,1,0,2,7.0,0
110914,0,122,128.25,0,0,0,14.0,0
110915,0,122,128.25,0,0,0,14.0,0
110916,0,122,128.25,0,0,0,14.0,0
110917,0,7,160.0,2,0,2,9.0,0
110918,0,132,126.0,2,0,2,9.0,0
110919,0,19,120.0,2,0,2,9.0,0
110920,0,19,120.0,2,0,2,9.0,0
110921,0,4,89.0,0,0,2,85.0,0
110922,0,81,230.0,0,0,2,9.0,0
110923,0,33,99.0,0,0,3,28.0,0
110924,0,94,123.75,1,0,2,9.0,0
110925,0,13,92.0,1,0,2,7.0,0
110926,0,64,144.0,1,0,2,9.0,0
110927,0,103,125.09,1,0,2,7.0,0
110928,0,2,180.0,1,0,2,9.0,0
110929,0,2,180.0,2,0,2,9.0,0
110930,0,112,104.4,0,0,0,14.0,0
110931,0,77,80.0,0,0,3,28.0,0
110932,0,29,135.2,1,0,2,7.0,0
110933,0,65,141.2,0,0,0,14.0,0
110934,0,0,180.0,1,0,2,9.0,0
110935,0,7,144.0,1,0,2,7.0,0
110936,0,102,180.0,1,0,0,0.0,0
110937,0,83,80.1,0,0,3,28.0,0
110938,0,90,108.0,1,0,2,9.0,0
110939,0,1,160.0,0,0,2,9.0,0
110940,0,81,117.0,1,0,2,9.0,0
110941,0,9,89.0,1,0,2,85.0,0
110942,0,17,140.0,1,0,2,9.0,0
110943,0,93,89.1,0,0,3,52.0,0
110944,0,26,99.0,0,0,3,168.0,0
110945,0,101,117.0,1,0,2,8.0,0
110946,0,17,120.0,1,0,2,9.0,0
110947,0,103,85.0,0,0,3,28.0,0
110948,0,103,85.0,0,0,3,28.0,0
110949,0,93,126.0,2,0,2,9.0,0
110950,0,2,150.0,1,0,2,9.0,0
110951,0,118,126.0,0,0,2,9.0,0
110952,0,200,164.7,1,0,2,9.0,0
110953,0,58,162.0,1,0,2,9.0,0
110954,0,175,90.0,2,0,2,8.0,0
110955,0,86,97.02,1,0,2,7.0,0
110956,0,86,97.02,1,0,2,7.0,0
110957,0,82,89.1,0,0,3,28.0,0
110958,0,6,95.0,0,0,1,0.0,0
110959,0,14,140.0,2,0,2,0.0,0
110960,0,1,0.0,0,0,4,45.0,0
110961,0,50,153.0,2,0,2,9.0,0
110962,0,13,112.0,1,0,2,7.0,0
110963,0,17,140.0,1,0,2,9.0,0
110964,0,13,112.0,1,0,2,7.0,0
110965,0,46,152.1,2,0,2,9.0,0
110966,0,6,175.0,0,0,0,14.0,2
110967,0,7,210.0,0,0,2,0.0,0
110968,0,175,99.0,2,0,2,9.0,0
110969,0,36,134.1,0,0,0,14.0,0
110970,0,0,85.0,1,0,1,0.0,0
110971,0,67,120.0,0,0,5,0.0,2
110972,0,5,175.0,0,0,0,14.0,0
110973,0,102,85.0,0,0,3,28.0,0
110974,0,1,260.0,0,0,2,9.0,0
110975,0,210,117.0,2,0,2,9.0,0
110976,0,8,89.0,0,0,2,85.0,0
110977,0,210,117.0,2,0,2,9.0,0
110978,0,89,126.0,1,0,2,9.0,0
110979,0,89,126.0,1,0,2,9.0,0
110980,0,210,117.0,2,0,2,9.0,0
110981,0,92,108.0,1,0,0,14.0,0
110982,0,157,134.25,2,0,0,14.0,0
110983,0,104,108.0,0,0,0,14.0,0
110984,0,64,89.1,0,0,3,28.0,0
110985,0,102,85.0,0,0,3,28.0,0
110986,0,35,99.0,0,0,3,138.0,0
110987,0,35,99.0,0,0,3,138.0,0
110988,0,1,150.0,0,0,0,14.0,0
110989,0,96,85.0,0,0,3,28.0,0
110990,0,16,140.0,1,0,2,9.0,0
110991,0,96,85.0,0,0,3,28.0,0
110992,0,96,85.0,0,0,3,28.0,0
110993,0,67,120.0,0,0,5,0.0,2
110994,0,90,97.02,0,0,2,7.0,0
110995,0,67,120.0,0,0,5,0.0,2
110996,0,113,120.0,0,0,5,0.0,2
110997,0,67,120.0,0,0,5,0.0,2
110998,0,137,137.7,3,0,2,9.0,0
110999,0,67,120.0,0,0,5,0.0,2
111000,0,35,99.0,0,0,3,138.0,0
111001,0,33,100.0,2,0,0,0.0,0
111002,0,143,126.0,2,0,2,9.0,0
111003,0,96,89.1,0,0,3,52.0,0
111004,0,71,108.0,1,0,2,9.0,0
111005,0,16,144.4,1,0,2,7.0,0
111006,0,207,117.0,2,0,2,9.0,0
111007,0,207,117.0,2,0,2,9.0,0
111008,0,27,99.0,0,0,3,168.0,0
111009,0,67,110.0,0,0,5,0.0,2
111010,0,27,141.0,3,0,2,9.0,0
111011,0,37,149.0,1,0,2,9.0,0
111012,0,67,120.0,0,0,5,0.0,2
111013,0,2,125.0,0,0,3,77.0,0
111014,0,70,123.0,0,0,2,354.0,0
111015,0,6,120.0,0,0,3,77.0,2
111016,0,6,115.0,0,0,3,77.0,2
111017,0,6,120.0,0,0,3,77.0,2
111018,0,30,179.0,0,0,2,9.0,0
111019,0,111,89.1,1,0,3,42.0,0
111020,0,67,120.0,0,0,5,0.0,2
111021,0,15,120.0,2,0,2,9.0,0
111022,0,20,130.0,1,0,2,9.0,0
111023,0,311,109.8,2,0,2,9.0,0
111024,0,0,142.0,0,0,0,0.0,0
111025,0,7,150.0,3,0,2,9.0,0
111026,0,58,189.5,3,0,0,14.0,0
111028,0,0,0.0,0,0,4,0.0,0
111029,0,24,178.0,2,0,2,9.0,0
111030,0,5,180.0,2,0,2,9.0,0
111031,0,27,204.0,0,0,0,14.0,0
111032,0,50,126.0,1,0,2,9.0,0
111033,0,58,115.2,0,0,2,7.0,0
111034,0,210,117.0,2,0,2,9.0,0
111035,0,17,120.0,2,0,2,9.0,0
111036,0,0,150.0,2,0,2,9.0,0
111037,0,1,112.0,1,0,2,7.0,0
111038,0,55,189.0,1,0,2,9.0,0
111039,0,17,130.0,0,0,0,14.0,0
111040,0,89,92.17,1,0,2,7.0,0
111041,0,8,180.0,1,0,2,9.0,0
111043,0,103,126.0,2,0,2,9.0,0
111044,0,49,152.1,1,0,2,9.0,0
111045,0,110,108.0,1,0,2,9.0,0
111046,0,93,198.0,1,0,2,9.0,0
111047,0,29,128.44,1,0,2,7.0,0
111048,0,86,72.42,1,0,2,7.0,0
111049,0,86,72.42,1,0,2,7.0,0
111050,0,56,126.0,2,0,2,9.0,0
111051,0,102,85.0,0,0,3,28.0,0
111052,0,102,85.0,0,0,3,28.0,0
111053,0,102,85.0,0,0,3,28.0,0
111054,0,23,169.0,1,0,2,8.0,0
111055,0,117,108.0,1,0,2,9.0,0
111056,0,31,149.0,3,0,2,9.0,0
111057,0,41,259.0,0,0,2,9.0,0
111058,0,61,112.86,0,0,2,7.0,0
111059,0,37,135.2,1,0,2,7.0,0
111060,0,15,127.5,2,0,2,9.0,0
111061,0,65,240.3,0,0,2,9.0,0
111062,0,116,108.0,0,0,0,14.0,0
111063,0,11,155.0,1,0,2,9.0,0
111064,0,31,169.0,1,0,2,9.0,0
111065,0,140,126.0,1,0,2,9.0,0
111066,0,149,139.5,1,0,2,9.0,0
111067,0,149,139.5,1,0,2,9.0,0
111068,0,149,139.5,1,0,2,9.0,0
111069,0,322,64.5,0,0,3,21.0,2
111070,0,8,160.0,0,0,0,0.0,2
111071,0,8,160.0,0,0,0,0.0,2
111072,0,322,75.0,1,0,3,21.0,2
111073,0,111,126.0,1,0,2,9.0,0
111074,0,115,138.0,2,0,2,9.0,0
111075,0,125,133.74,1,0,2,7.0,0
111076,0,83,126.0,3,0,2,9.0,0
111077,0,85,135.0,3,0,2,9.0,3
111078,0,179,117.0,2,0,2,9.0,0
111079,0,96,108.0,1,0,2,9.0,0
111080,0,21,146.78,0,0,2,354.0,0
111081,0,14,115.76,1,0,2,7.0,0
111082,0,322,75.0,0,0,3,21.0,2
111083,0,111,126.0,2,0,2,9.0,0
111084,0,322,75.0,0,0,3,21.0,2
111085,0,109,108.0,1,0,2,9.0,0
111086,0,9,150.0,1,0,2,9.0,0
111087,0,4,160.0,1,0,2,9.0,0
111088,0,30,169.0,1,0,2,9.0,0
111089,0,14,127.5,1,0,2,9.0,0
111090,0,100,97.02,0,0,2,7.0,0
111091,0,80,135.0,1,0,2,9.0,0
111092,0,8,110.4,0,0,0,0.0,0
111093,0,322,75.0,0,0,3,21.0,2
111094,0,21,108.0,1,0,2,0.0,0
111095,0,159,108.0,2,0,2,9.0,0
111096,0,159,108.0,1,0,2,9.0,0
111097,0,322,75.0,0,0,3,21.0,2
111098,0,105,108.0,1,0,2,9.0,0
111099,0,11,189.0,2,0,2,9.0,0
111100,0,322,64.5,0,0,3,21.0,2
111101,0,322,75.0,0,0,3,21.0,2
111102,0,87,72.42,1,0,2,7.0,0
111103,0,195,95.46,1,0,2,7.0,0
111104,0,322,64.5,0,0,3,21.0,2
111105,0,322,75.0,0,0,3,21.0,2
111106,0,103,108.0,0,0,0,14.0,0
111107,0,322,64.5,0,0,3,21.0,2
111108,0,11,179.0,2,0,2,9.0,0
111109,0,3,170.0,1,0,3,119.0,2
111110,0,8,290.0,1,0,2,8.0,0
